Record;City;OtherName;Country;Latitude;Longitude;Certainty;year;pop;cityid
7994;Exeter;;United Kingdom;50.7236;-3.52751;1;1900;54000;Exeter_50.7_-3.5
7995;Faiyum;Medinet-el-Fayum;Egypt;29.308374;30.844105;2;1900;32000;Faiyum_29.3_30.8
7996;Faizabad;Ayodhya, Ajodhya, Fyzabad;India;26.779386;82.142169;2;1900;75000;Faizabad_26.8_82.1
7997;Fall River;Massachusetts;United States of America;41.70149;-71.15505;1;1900;104000;Fall River_41.7_-71.2
7998;Farrukhabad;;India;27.39048;79.58006;3;1900;68000;Farrukhabad_27.4_79.6
7999;Ferrara;;Italy;44.82678;11.62071;1;1900;33000;Ferrara_44.8_11.6
8000;Fez;Fes;Morocco;34.033333;-5.01;1;1900;96000;Fez_34_-5
8001;Firozpur;Ferozepore;India;30.918094;74.616113;1;1900;49000;Firozpur_30.9_74.6
8002;Fitchburg;Massachusetts;United States of America;42.58342;-71.8023;1;1900;31000;Fitchburg_42.6_-71.8
8003;Flensburg;;Germany;54.78431;9.43961;1;1900;48000;Flensburg_54.8_9.4
8004;Florence;Firenze;Italy;43.771033;11.248;1;1900;203000;Florence_43.8_11.2
8005;Florianopolis;Florianópolis ;Brazil;-27.59667;-48.54917;1;1900;32000;Florianopolis_-27.6_-48.5
8006;Foggia;;Italy;41.46093;15.54925;1;1900;47000;Foggia_41.5_15.5
8007;Folkestone;;United Kingdom;51.08333;1.18333;1;1900;30000;Folkestone_51.1_1.2
8008;Forst;;Germany;51.73544;14.63971;1;1900;32000;Forst_51.7_14.6
8009;Fort Wayne;Indiana;United States of America;41.1306;-85.12886;2;1900;45000;Fort Wayne_41.1_-85.1
8010;Fortaleza;;Brazil;-3.71722;-38.54306;1;1900;48000;Fortaleza_-3.7_-38.5
8011;Frankfurt am Main;;Germany;50.110922;8.682128;1;1900;350000;Frankfurt am Main_50.1_8.7
8012;Frankfurt/Oder;Oder;Germany;52.34249;14.538127;2;1900;61000;Frankfurt/Oder_52.3_14.5
8013;Freetown;;Sierra Leone;8.43194;-13.28972;1;1900;34000;Freetown_8.4_-13.3
8014;Freiberg;;Germany;50.91089;13.33881;1;1900;30000;Freiberg_50.9_13.3
8015;Freiburg im Breisgau;;Germany;47.9959;7.85222;1;1900;61000;Freiburg im Breisgau_48_7.9
8016;Fukui;;Japan;36.065178;136.221527;1;1900;46000;Fukui_36.1_136.2
8017;Fukuoka;Hakata;Japan;33.591389;130.414722;2;1900;67000;Fukuoka_33.6_130.4
8018;Furth;Fürth ;Germany;49.477117;10.988667;1;1900;54000;Furth_49.5_11
8019;Fuzhou;Fuchow, Hokchiu, Fujian province;China;26.076111;119.306389;1;1900;250000;Fuzhou_26.1_119.3
8020;Galati;Galatz;Romania;45.42572;28.031044;1;1900;62000;Galati_45.4_28
8021;Galle;;Sri Lanka;6.0367;80.217;1;1900;37000;Galle_6_80.2
8022;Galveston;Texas;United States of America;29.281111;-94.825833;1;1900;37000;Galveston_29.3_-94.8
8023;Ganja;Elizavetpol;Azerbaijan;40.682778;46.360556;2;1900;33000;Ganja_40.7_46.4
8024;Gaya;;India;24.79686;85.00385;1;1900;71000;Gaya_24.8_85
8025;Gdansk;Danzig;Poland;54.352025;18.64663;2;1900;140000;Gdansk_54.4_18.6
8026;Geneva;Genève ;Switzerland;46.198392;6.142297;1;1900;112000;Geneva_46.2_6.1
8027;Genova;Genoa;Italy;44.40565;8.946256;1;1900;269000;Genova_44.4_8.9
8028;Gent;Ghent;Belgium;51.053469;3.730378;1;1900;198000;Gent_51.1_3.7
8029;Georgetown;;Guyana;6.8;-58.166667;2;1900;53000;Georgetown_6.8_-58.2
8030;Gera;;Germany;50.88029;12.08187;1;1900;45000;Gera_50.9_12.1
8031;Ghazipur;Ghazeepore, Gauspur, Ghazipour;India;25.58052;83.58058;1;1900;39000;Ghazipur_25.6_83.6
8032;Gibraltar;;Britain  ;36.14474;-5.35257;2;1900;59000;Gibraltar_36.1_-5.4
8033;Gifu;;Japan;35.423298;136.760654;1;1900;32000;Gifu_35.4_136.8
8034;Glasgow;;United Kingdom;55.86515;-4.25763;1;1900;1015000;Glasgow_55.9_-4.3
8035;Gliwice;Gleiwitz;Poland;50.294491;18.671384;1;1900;386000;Gliwice_50.3_18.7
8036;Gloucester;;United Kingdom;51.87;-2.24;1;1900;47000;Gloucester_51.9_-2.2
8037;Gomel;;Belarus;52.445278;30.984167;1;1900;45000;Gomel_52.4_31
8038;Gorakhpur;;India;26.760555;83.373168;2;1900;64000;Gorakhpur_26.8_83.4
8039;Gorlitz;Corlitz, Görlitz ;Germany;51.150627;14.968707;3;1900;80000;Gorlitz_51.2_15
8040;Goteborg;Göteborg ;Sweden;57.70887;11.97456;1;1900;130000;Goteborg_57.7_12
8041;Gotha;;Germany;50.94823;10.70193;1;1900;34000;Gotha_50.9_10.7
8042;Gottingen;Göttingen ;Germany;51.53933;9.93406;1;1900;30000;Gottingen_51.5_9.9
8043;Granada;;Spain;37.177336;-3.598558;1;1900;75000;Granada_37.2_-3.6
8044;Grand Rapids;Michigan;United States of America;42.96336;-85.66809;1;1900;87000;Grand Rapids_43_-85.7
8045;Graz;;Austria;47.06667;15.45;1;1900;138000;Graz_47.1_15.4
8046;Great Yarmouth;;United Kingdom;52.60831;1.73052;1;1900;51000;Great Yarmouth_52.6_1.7
8047;Greenock;;United Kingdom;55.94838;-4.76121;1;1900;67000;Greenock_55.9_-4.8
8048;Grenoble;;France;45.16667;5.71667;1;1900;68000;Grenoble_45.2_5.7
8049;Grimsby;;United Kingdom;53.56539;-0.07553;1;1900;62000;Grimsby_53.6_-0.1
8050;Grodno;Hrodna;Belarus;53.666667;23.833333;2;1900;43000;Grodno_53.7_23.8
8051;Groningen;;Netherlands;53.21917;6.56667;1;1900;67000;Groningen_53.2_6.6
8052;Grudziadz;Graudenz;Poland;53.483749;18.753565;1;1900;32000;Grudziadz_53.5_18.8
8053;Guadalajara;;Mexico;20.673819;-103.343489;1;1900;101000;Guadalajara_20.7_-103.3
8054;Guanajuato;;Mexico;21.01858;-101.2591;1;1900;41000;Guanajuato_21_-101.3
8055;Guangzhou;Canton;China;23.11667;113.25;1;1900;585000;Guangzhou_23.1_113.2
8056;Guatemala City;Iximche;Guatemala;14.64072;-90.51327;1;1900;74000;Guatemala City_14.6_-90.5
8057;Guayaquil;;Ecuador;-2.18194;-79.89167;1;1900;51000;Guayaquil_-2.2_-79.9
8058;Guben;;Germany;51.94987;14.71447;1;1900;33000;Guben_51.9_14.7
8059;Guilin;Gwilin, Kweilin;China;25.273566;110.290195;3;1900;80000;Guilin_25.3_110.3
8060;Guiyang;Gwiyang, Kweiyang;China;26.647661;106.630154;1;1900;100000;Guiyang_26.6_106.6
8061;Guizhou;Kweichow;China;26.598194;106.70741;1;1900;40000;Guizhou_26.6_106.7
8062;Guntur;;India;16.29974;80.45729;1;1900;30000;Guntur_16.3_80.5
8063;Gwalior;Lashkar;India;26.22337;78.173622;3;1900;90000;Gwalior_26.2_78.2
8064;Haarlem;;Netherlands;52.38084;4.63683;1;1900;65000;Haarlem_52.4_4.6
8065;Haikou;Kiungshan;China;20.003143;110.354149;3;1900;41000;Haikou_20_110.4
8066;Hakodate;;Japan;41.77583;140.73667;1;1900;80000;Hakodate_41.8_140.7
8067;Halberstadt;;Germany;51.89562;11.05622;1;1900;42000;Halberstadt_51.9_11.1
8068;Halifax;;Canada;44.64533;-63.57239;1;1900;45000;Halifax_44.6_-63.6
8069;Halifax;;United Kingdom;53.727019;-1.857539;1;1900;104000;Halifax_53.7_-1.9
8070;Halle;;Germany;51.4833;11.9667;3;1900;156000;Halle_51.5_12
8071;Hamadan;;Iran;34.79922;48.51456;1;1900;40000;Hamadan_34.8_48.5
8072;Hamburg;;Germany;53.57532;10.01534;1;1900;895000;Hamburg_53.6_10
8073;Hamm;;Germany;51.68033;7.82089;1;1900;31000;Hamm_51.7_7.8
8074;Hangzhou;Hangchow;China;30.25;120.166667;2;1900;350000;Hangzhou_30.2_120.2
8075;Hannover;;Germany;52.37052;9.73322;1;1900;289000;Hannover_52.4_9.7
8076;Hanoi;Hà Noi;Vietnam;21.033333;105.85;1;1900;72000;Hanoi_21_105.8
8077;Hanzhong;Hanchung;China;33.066667;107.016667;1;1900;80000;Hanzhong_33.1_107
8078;Harar;Harrar;Ethiopia;9.304648;42.132642;1;1900;40000;Harar_9.3_42.1
8079;Harrisburg;Pennsylvania;United States of America;40.2737;-76.884418;1;1900;50000;Harrisburg_40.3_-76.9
8080;Hartford;;United States of America;41.7627;-72.6743;3;1900;89000;Hartford_41.8_-72.7
8081;Hartlepool;;United Kingdom;54.68611;-1.2125;1;1900;83000;Hartlepool_54.7_-1.2
8082;Hastings;;United Kingdom;50.8563;0.5729;1;1900;65000;Hastings_50.9_0.6
8083;Hathras;;India;27.59621;78.05237;1;1900;42000;Hathras_27.6_78.1
8084;Havana;La Habana;Cuba;23.13302;-82.38304;1;1900;243000;Havana_23.1_-82.4
8085;Haverhill;;United Kingdom;52.08226;0.43891;1;1900;37000;Haverhill_52.1_0.4
8086;Hefei;Hofei, Luchow;China;31.866667;117.283333;1;1900;31000;Hefei_31.9_117.3
8087;Heidelberg;;Germany;49.40768;8.69079;1;1900;40000;Heidelberg_49.4_8.7
8088;Heilbronn;;Germany;49.13995;9.22054;1;1900;37000;Heilbronn_49.1_9.2
8089;Helsinki;Helsinfors;Finland;60.173324;24.941025;1;1900;97000;Helsinki_60.2_24.9
8090;Hildesheim;;Germany;52.15077;9.95112;1;1900;42000;Hildesheim_52.2_10
8091;Himeji;;Japan;34.81667;134.7;1;1900;35000;Himeji_34.8_134.7
8092;Hirosaki;;Japan;40.59306;140.4725;1;1900;35000;Hirosaki_40.6_140.5
8093;Hiroshima;;Japan;34.396775;132.460017;1;1900;118000;Hiroshima_34.4_132.5
8094;Ho Chi Minh;Saigon;Vietnam;10.823099;106.628767;1;1900;170000;Ho Chi Minh_10.8_106.6
8095;Hobart;;Australia;-42.87936;147.32941;1;1900;33000;Hobart_-42.9_147.3
8096;Hodeidah;Al Hudaydah, Hodeida;Yemen;14.802222;42.951111;1;1900;33000;Hodeidah_14.8_43
8097;Hodmezovasarhely;Hodmezo-Vasarhely, Hódmezovásárhely ;Hungary;46.418126;20.330032;1;1900;60000;Hodmezovasarhely_46.4_20.3
8098;Hof;;Germany;50.313539;11.912781;3;1900;32000;Hof_50.3_11.9
8099;Holyoke;Massachusetts;United States of America;42.20426;-72.6162;2;1900;45000;Holyoke_42.2_-72.6
8100;Homs;;Syria;34.72682;36.72339;1;1900;35000;Homs_34.7_36.7
8101;Hong Kong;;China;22.28552;114.15769;1;1900;192000;Hong Kong_22.3_114.2
8102;Honolulu;;United States of America;21.30694;-157.85833;1;1900;39000;Honolulu_21.3_-157.9
8103;Houston;Texas;United States of America;29.760193;-95.36939;1;1900;44000;Houston_29.8_-95.4
8104;Hsinhui;;China;22.4583;113.034187;3;1900;40000;Hsinhui_22.5_113
8105;Huai'an;Huaian, Hwaian;China;33.5;119.133333;1;1900;35000;Huai'an_33.5_119.1
8106;Hubli;;India;15.34776;75.13378;1;1900;60000;Hubli_15.3_75.1
8107;Huddersfield;;United Kingdom;53.64904;-1.78416;1;1900;95000;Huddersfield_53.6_-1.8
8108;Hue;;Vietnam;16.46667;107.6;1;1900;42000;Hue_16.5_107.6
8109;Huizhou;Huichow;China;23.0667;114.4;2;1900;30000;Huizhou_23.1_114.4
8110;Hull;;United Kingdom;53.7446;-0.33525;1;1900;236000;Hull_53.7_-0.3
8111;Hyderabad;;India;17.38405;78.45636;1;1900;445000;Hyderabad_17.4_78.5
8112;Iasi;Jassy;Romania;47.16667;27.6;1;1900;78000;Iasi_47.2_27.6
8113;Ibadan;;Nigeria;7.38778;3.89639;1;1900;204000;Ibadan_7.4_3.9
8114;Imphal;;India;24.80805;93.9442;1;1900;67000;Imphal_24.8_93.9
8115;Indianapolis;Indiana;United States of America;39.76838;-86.15804;1;1900;169000;Indianapolis_39.8_-86.2
8116;Indore;;India;22.71792;75.8333;1;1900;97000;Indore_22.7_75.8
8117;Ipswich;;United Kingdom;52.05917;1.15545;3;1900;65000;Ipswich_52.1_1.2
8118;Iquique;;Chile;-20.22036;-70.13913;1;1900;42000;Iquique_-20.2_-70.1
8119;Irkutsk;;Russian Federation;52.29778;104.29639;1;1900;49000;Irkutsk_52.3_104.3
8120;Iseyin;;Nigeria;7.966667;3.6;1;1900;35000;Iseyin_8_3.6
8121;Istanbul;Constantinople, Byzantium;Turkey;41.005275;28.976944;1;1900;900000;Istanbul_41_29
8122;Ivano-Frankivs'k;Ivano-Frankivsk, Stanislau;Ukraine;48.916667;24.716667;3;1900;30000;Ivano-Frankivs'k_48.9_24.7
8123;Ivanovo;;Russian Federation;56.9967;40.9819;1;1900;64000;Ivanovo_57_41
8124;Iwo;Osun;Nigeria;7.63333;4.18333;1;1900;60000;Iwo_7.6_4.2
8125;Izmail;Ismail;Romania;45.351667;28.836389;2;1900;33000;Izmail_45.4_28.8
8126;Jaffna;;Sri Lanka;9.66845;80.00742;1;1900;34000;Jaffna_9.7_80
8127;Jaipur;Jeypore;India;26.91962;75.78781;1;1900;160000;Jaipur_26.9_75.8
8128;Jakarta;Batavia;Indonesia;-6.21462;106.84513;1;1900;115000;Jakarta_-6.2_106.8
8129;Jalandhar;Jullundur;India;31.326015;75.576183;3;1900;77000;Jalandhar_31.3_75.6
8130;Jammu;;India;32.73569;74.86911;1;1900;35000;Jammu_32.7_74.9
8131;Jamnagar;;India;22.47292;70.06673;1;1900;53000;Jamnagar_22.5_70.1
8132;Japalpur;Jubbulpore;India;23.1667;79.95;1;1900;89000;Japalpur_23.2_80
8133;Jatinegara;Meester Cornelis;Indonesia;-6.230702;106.882743;1;1900;33000;Jatinegara_-6.2_106.9
8134;Jaunpur;;India;25.75506;82.68361;1;1900;42000;Jaunpur_25.8_82.7
8135;Jelgava;Mitau;Latvia;56.648333;23.713889;2;1900;35000;Jelgava_56.6_23.7
8136;Jerusalem;;Israel;31.76904;35.21633;1;1900;56000;Jerusalem_31.8_35.2
8137;Jhansi;;India;25.45446;78.58221;1;1900;55000;Jhansi_25.5_78.6
8138;Jilin;Kirin;China;43.896536;125.32599;3;1900;75000;Jilin_43.9_125.3
8139;Jinan;Tsinan;China;36.650997;117.120497;1;1900;135000;Jinan_36.7_117.1
8140;Jingdezhen;Kingtehchen;China;29.268836;117.17842;2;1900;40000;Jingdezhen_29.3_117.2
8141;Jingmen;Shasi/Jingzhou;China;31.0436;112.2008;3;1900;80000;Jingmen_31_112.2
8142;Jiujiang;Kiukiang, Kew Keang;China;29.705078;115.987222;1;1900;36000;Jiujiang_29.7_116
8143;Jodhpur;;India;26.26841;73.00594;1;1900;60000;Jodhpur_26.3_73
8144;Johannesburg;;South Africa;-26.20227;28.04363;1;1900;173000;Johannesburg_-26.2_28
8145;Kabul;;Afghanistan;34.52813;69.17233;1;1900;70000;Kabul_34.5_69.2
8146;Kaesong;Songdo;Dem. People's Republic of Korea;37.97083;126.55444;1;1900;30000;Kaesong_38_126.6
8147;Kagoshima;;Japan;31.5966;130.557183;1;1900;55000;Kagoshima_31.6_130.6
8148;Kahramanmaras;Marash;Turkey;37.5833;36.9333;3;1900;52000;Kahramanmaras_37.6_36.9
8149;Kaifeng;Bienliang, Pienliang;China;34.7986;114.30742;1;1900;150000;Kaifeng_34.8_114.3
8150;Kaiserslautern;;Germany;49.443;7.77161;1;1900;48000;Kaiserslautern_49.4_7.8
8151;Kakinada;Kokanada;India;16.93;82.33;3;1900;47000;Kakinada_16.9_82.3
8152;Kaluga;;Russian Federation;54.5293;36.27542;1;1900;50000;Kaluga_54.5_36.3
8153;Kamianets-Podilskyi;Kamenets;Ukraine;48.683333;26.583333;2;1900;39000;Kamianets-Podilskyi_48.7_26.6
8154;Kanazawa;;Japan;36.561325;136.656206;1;1900;87000;Kanazawa_36.6_136.7
8155;Kanchipuram;Conjeeveram, Kanchi, K?ñci-pura, Conjevaram;India;12.834173;79.70364;1;1900;45000;Kanchipuram_12.8_79.7
8156;Kandahar;Qandahar;Afghanistan;31.61332;65.71013;1;1900;31000;Kandahar_31.6_65.7
8157;Kangding;Tatsienlu;China;30.055278;101.964722;1;1900;35000;Kangding_30.1_102
8158;Kano;;Nigeria;12.00012;8.51672;1;1900;40000;Kano_12_8.5
8159;Kanpur;Cawnpore;India;26.4478;80.34627;1;1900;197000;Kanpur_26.4_80.3
8160;Kansas City;Missouri;United States of America;39.11417;-94.62746;1;1900;215000;Kansas City_39.1_-94.6
8161;Karachi;;Pakistan;24.9056;67.0822;1;1900;114000;Karachi_24.9_67.1
8162;Karbala;Kerbela;Iraq;32.6143;44.02483;1;1900;65000;Karbala_32.6_44
8163;Karlsruhe;;Germany;49.00472;8.38583;1;1900;97000;Karlsruhe_49_8.4
8164;Kashan;;Iran;33.98308;51.43644;1;1900;35000;Kashan_34_51.4
8165;Kashi;Kashgar;China;39.4704;75.989756;1;1900;33000;Kashi_39.5_76
8166;Kathmandu;Katmandu;Nepal;27.7;85.333333;1;1900;40000;Kathmandu_27.7_85.3
8167;Kaunas;Kovno;Lithuania;54.898535;23.903563;1;1900;69000;Kaunas_54.9_23.9
8168;Kayseri;Caesarea, Mazaca;Turkey;38.73222;35.48528;2;1900;60000;Kayseri_38.7_35.5
8169;Kazan;;Russian Federation;55.790278;49.134722;2;1900;143000;Kazan_55.8_49.1
8170;Kecskemet;;Hungary;46.90618;19.69128;1;1900;57000;Kecskemet_46.9_19.7
8171;Kerman;;Iran;30.28321;57.07879;1;1900;49000;Kerman_30.3_57.1
8172;Kermanshah;;Iran;34.31417;47.065;1;1900;40000;Kermanshah_34.3_47.1
8173;Kharkov;Kharkiv;Ukraine;49.9935;36.230384;1;1900;197000;Kharkov_50_36.2
8174;Kherson;Cherson;Ukraine;46.635417;32.616867;1;1900;73000;Kherson_46.6_32.6
8175;Khujand;Khojent;Tajikistan;40.283333;69.633333;2;1900;31000;Khujand_40.3_69.6
8176;Khvoy;Khoy, Khoi;Iran;38.5525;44.952222;2;1900;35000;Khvoy_38.6_45
8177;Kiel;;Germany;54.32133;10.13489;1;1900;117000;Kiel_54.3_10.1
8178;Kiev;;Ukraine;50.45466;30.5238;1;1900;300000;Kiev_50.5_30.5
8179;Kilmarnock;;United Kingdom;55.61171;-4.49581;1;1900;33000;Kilmarnock_55.6_-4.5
8180;Kingston;;Jamaica;17.992731;-76.8;1;1900;46000;Kingston_18_-76.8
8181;Kirkcaldy;;United Kingdom;56.10982;-3.16149;1;1900;33000;Kirkcaldy_56.1_-3.2
8182;Kirovohrad; Elizavetgrad;Ukraine;48.507933;32.262317;2;1900;66000;Kirovohrad_48.5_32.3
8183;Kiskunfelegyhaza;Kiskunfélegyháza ;Hungary;46.71213;19.84458;1;1900;33000;Kiskunfelegyhaza_46.7_19.8
8184;Knoxville;Tennesse;United States of America;35.972778;-83.99769;1;1900;36000;Knoxville_36_-84
8185;Kobe;Hyogo;Japan;34.691269;135.183072;1;1900;242000;Kobe_34.7_135.2
8186;Koblenz am Rhein;Coblenz;Germany;50.360025;7.589907;1;1900;48000;Koblenz am Rhein_50.4_7.6
8187;Kochi;;Japan;33.558803;133.531167;2;1900;36000;Kochi_33.6_133.5
8188;Kofu;;Japan;35.655625;138.567574;1;1900;38000;Kofu_35.7_138.6
8189;Kohat;;Pakistan;33.58196;71.44929;1;1900;30000;Kohat_33.6_71.4
8190;Kokand;Khokand;Uzbekistan;40.533261;70.932342;1;1900;86000;Kokand_40.5_70.9
8191;Kolar;;India;13.13671;78.12917;1;1900;35000;Kolar_13.1_78.1
8192;Kolhapur;;India;16.69563;74.23167;1;1900;51000;Kolhapur_16.7_74.2
8193;Kolomyia;Kolomea;Ukraine;48.530556;25.040278;1;1900;34000;Kolomyia_48.5_25
8194;Konigsberg;Kaliningrad, Königsberg ;Germany;54.716667;20.516667;2;1900;189000;Konigsberg_54.7_20.5
8195;Kortrijk;Courtrai;Belgium;50.83053;3.264464;1;1900;33000;Kortrijk_50.8_3.3
8196;Kosice;Košice, Kassa;Slovakia;48.721005;21.2578;1;1900;35000;Kosice_48.7_21.3
8197;Kostroma;;Russian Federation;57.76647;40.92686;1;1900;41000;Kostroma_57.8_40.9
8198;Kota;Kotah;India;25.18;75.83;3;1900;34000;Kota_25.2_75.8
8199;Krakow;Cracow;Poland;50.06143;19.93658;1;1900;108000;Krakow_50.1_19.9
8200;Krasnodar;Ekaterinodar;Russian Federation;45.006247;38.960626;1;1900;70000;Krasnodar_45_39
8201;Krasnoyarsk;;Russian Federation;56.01839;92.86717;1;1900;33000;Krasnoyarsk_56_92.9
8202;Krefeld;;Germany;51.33921;6.58615;1;1900;109000;Krefeld_51.3_6.6
8203;Kremenchuk;Kremenchug;Ukraine;49.065783;33.410033;1;1900;65000;Kremenchuk_49.1_33.4
8204;Kuala Lumpur;;Malaysia;3.1412;101.68653;1;1900;47000;Kuala Lumpur_3.1_101.7
8205;Kudus;Kudus Regency;Indonesia;-6.8048;110.8405;2;1900;31000;Kudus_-6.8_110.8
8206;Kukukhoto;Kweihwa, Kweisui, Huhehot;China;40.842585;111.749181;2;1900;50000;Kukukhoto_40.8_111.7
8207;Kumamoto;;Japan;32.78983;130.741574;1;1900;59000;Kumamoto_32.8_130.7
8208;Kumbakonam;;India;10.96209;79.39124;1;1900;59000;Kumbakonam_11_79.4
8209;Kunming;Yunnanfu;China;25.03889;102.71833;1;1900;46000;Kunming_25_102.7
8210;Kure;;Japan;34.23333;132.56667;1;1900;60000;Kure_34.2_132.6
8211;Kursk;;Russian Federation;51.73733;36.18735;1;1900;58000;Kursk_51.7_36.2
8212;Kutaisi;Kutais;Georgia;42.25;42.7;1;1900;36000;Kutaisi_42.2_42.7
8213;La Chaux de Fonds;;Switzerland;47.097872;6.821634;1;1900;35000;La Chaux de Fonds_47.1_6.8
8214;La Paz;;Bolivia;-16.5;-68.15;1;1900;54000;La Paz_-16.5_-68.2
8215;La Plata;;Argentina;-34.92145;-57.95453;1;1900;58000;La Plata_-34.9_-58
8216;La Spezia;Spezia;Italy;44.10245;9.824083;3;1900;38000;La Spezia_44.1_9.8
8217;Lagos;;Nigeria;6.524379;3.379206;1;1900;38000;Lagos_6.5_3.4
8218;Lahore;;Pakistan;31.54972;74.34361;1;1900;200000;Lahore_31.5_74.3
8219;Lamphun;Haripunjai, Lampun ;Thailand;18.574461;99.008722;1;1900;12000;Lamphun_18.6_99
8220;Lancaster;;United Kingdom;54.06667;-2.83333;1;1900;39000;Lancaster_54.1_-2.8
8221;Lancaster;Pennsylvania;United States of America;40.039722;-76.304444;3;1900;41000;Lancaster_40_-76.3
8222;Landsberg am Lech;Landsberg;Germany;48.047778;10.898889;1;1900;33000;Landsberg am Lech_48_10.9
8223;Lanzhou;Lanchow;China;36.061089;103.834304;1;1900;110000;Lanzhou_36.1_103.8
8224;Las Palmas;;Spain;28.15;-15.416667;3;1900;44000;Las Palmas_28.1_-15.4
8225;Lausanne;;Switzerland;46.516;6.63282;1;1900;46000;Lausanne_46.5_6.6
8226;Lawrence;Kansas;United States of America;38.9717;-95.2353;3;1900;71000;Lawrence_39_-95.2
8227;Le Havre;;France;49.494369;0.107931;1;1900;150000;Le Havre_49.5_0.1
8228;Le Mans;;France;48.00611;0.199556;1;1900;63000;Le Mans_48_0.2
8229;Leeds;;United Kingdom;53.79648;-1.54785;1;1900;436000;Leeds_53.8_-1.5
8230;Leghorn;Livorno;Italy;43.55;10.310579;2;1900;78000;Leghorn_43.5_10.3
8231;Legnica;Leignitz;Poland;51.208333;16.160278;2;1900;55000;Legnica_51.2_16.2
8232;Leicester;;United Kingdom;52.6386;-1.13169;1;1900;207000;Leicester_52.6_-1.1
8233;Leiden;Leyden;Netherlands;52.15833;4.49306;1;1900;54000;Leiden_52.2_4.5
8234;Leipzig;;Germany;51.33962;12.37129;1;1900;532000;Leipzig_51.3_12.4
8235;Leon;Léon ;Mexico;21.1292;-101.672675;1;1900;63000;Leon_21.1_-101.7
8236;Leon;;Spain;42.605556;-5.57;1;1900;55000;Leon_42.6_-5.6
8237;Leshan;Kiating;China;29.552106;103.765568;3;1900;35000;Leshan_29.6_103.8
8238;Lewiston;Maine;United States of America;44.0975;-70.1925;3;1900;36000;Lewiston_44.1_-70.2
8239;Lexington;Kentucky;United States of America;38.040584;-84.503716;1;1900;35000;Lexington_38_-84.5
8240;Lhasa;;China;29.645563;91.140749;1;1900;35000;Lhasa_29.6_91.1
8241;Liaoyang;;China;41.266667;123.183333;1;1900;39000;Liaoyang_41.3_123.2
8242;Liberec;Reichenberg;Czech Republic;50.716667;15.066667;3;1900;34000;Liberec_50.7_15.1
8243;Liege; Liège ;Belgium;50.63373;5.56749;1;1900;295000;Liege_50.6_5.6
8244;Liepaja;Libau;Latvia;56.505634;21.011906;1;1900;67000;Liepaja_56.5_21
8245;Lille;;France;50.628442;3.054975;1;1900;289000;Lille_50.6_3.1
8246;Lima;Rimac;Peru;-12.04318;-77.02824;1;1900;122000;Lima_-12_-77
8247;Limerick;;Ireland;52.6653;-8.630497;1;1900;38000;Limerick_52.7_-8.6
8248;Limoges;;France;45.83153;1.2578;1;1900;84000;Limoges_45.8_1.3
8249;Lincoln;;United Kingdom;53.230689;-0.540583;1;1900;48000;Lincoln_53.2_-0.5
8250;Lincoln;Nebraska;United States of America;40.825763;-96.685198;3;1900;40000;Lincoln_40.8_-96.7
8251;Linqing;Linching;China;36.849444;115.706111;3;1900;48000;Linqing_36.8_115.7
8252;Linz;;Austria;48.30639;14.28611;1;1900;58000;Linz_48.3_14.3
8253;Lisbon;;Portugal;38.71667;-9.13333;1;1900;363000;Lisbon_38.7_-9.1
8254;Little Rock;;United States of America;34.74648;-92.28959;1;1900;42000;Little Rock_34.7_-92.3
8255;Liverpool;;United Kingdom;53.408372;-2.991572;1;1900;940000;Liverpool_53.4_-3
8256;Ljubljana;Laibach;Slovenia;46.056456;14.508064;1;1900;36000;Ljubljana_46.1_14.5
8257;Lodz;;Poland;51.75;19.46667;1;1900;351000;Lodz_51.8_19.5
8258;London;;United Kingdom;51.511214;-0.119825;1;1900;6480000;London_51.5_-0.1
8259;London;;Canada;42.98339;-81.23304;1;1900;40000;London_43_-81.2
8260;Londonderry;New Hampshire;United States of America;42.86509;-71.37395;3;1900;38000;Londonderry_42.9_-71.4
8261;Lorca;;Spain;37.67119;-1.7017;1;1900;66000;Lorca_37.7_-1.7
8262;Lorient;;France;47.75;-3.36667;1;1900;42000;Lorient_47.8_-3.4
8263;Los Angeles;California;United States of America;34.052234;-118.243685;1;1900;107000;Los Angeles_34.1_-118.2
8264;Louisville;Kentucky;United States of America;38.252563;-85.758367;1;1900;236000;Louisville_38.3_-85.8
8265;Louveigne;Louvain, Louveigné ;Belgium;50.877572;4.704328;2;1900;42000;Louveigne_50.9_4.7
8266;Lowell;Massachusetts;United States of America;42.633425;-71.316172;1;1900;94000;Lowell_42.6_-71.3
8267;Lubeck;Lübeck ;Germany;53.865886;10.687097;1;1900;82000;Lubeck_53.9_10.7
8268;Lublin;;Poland;51.25;22.56667;1;1900;57000;Lublin_51.2_22.6
8269;Lucca;;Italy;43.84357;10.50585;1;1900;43000;Lucca_43.8_10.5
8270;Lucknow;;India;26.83928;80.92313;1;1900;265000;Lucknow_26.8_80.9
8271;Ludhiana;;India;30.90015;75.85229;1;1900;48000;Ludhiana_30.9_75.9
8272;Ludwigshafen;;Germany;49.47741;8.44518;1;1900;61000;Ludwigshafen_49.5_8.4
8273;Luoyang;Honan;China;34.669722;112.442222;2;1900;30000;Luoyang_34.7_112.4
8274;Luton;;United Kingdom;51.87967;-0.41748;1;1900;36000;Luton_51.9_-0.4
